Date,High,Low,Volume
2016-04-06,$106.44,$104.25,9605800
2016-04-07,$106.44,$103.60,10774900
2016-04-08,$105.33,$102.82,7857600
2016-04-11,$104.98,$102.62,7451300
2016-04-12,$107.22,$102.21,12437000
2016-04-13,$111.28,$107.88,16701700
2016-04-14,$111.64,$109.15,9553700
2016-04-15,$111.85,$109.78,11746100
2016-04-18,$110.70,$106.02,32816400
2016-04-19,$101.37,$94.20,55728800
2016-04-20,$96.98,$93.14,26613500
2016-04-21,$97.38,$94.78,19919400
2016-04-22,$96.69,$94.21,15806300
2016-04-25,$95.75,$92.80,14985400
2016-04-26,$93.55,$91.25,15330900
2016-04-27,$92.50,$90.21,12218900
2016-04-28,$92.67,$90.09,11474900
2016-04-29,$90.56,$88.21,13968000
2016-05-02,$93.22,$89.89,12547000
2016-05-03,$93.25,$91.30,10593900
2016-05-04,$92.16,$90.35,7394700
2016-05-05,$92.08,$89.25,10368500
2016-05-06,$90.88,$88.11,10433900
2016-05-09,$91.83,$89.90,9543700
2016-05-10,$93.25,$91.09,11175900
2016-05-11,$92.59,$89.90,11692900
2016-05-12,$90.41,$85.74,20408100
2016-05-13,$88.59,$86.26,11571400
2016-05-16,$90.00,$86.15,11247800
2016-05-17,$90.87,$88.17,11571300
2016-05-18,$91.72,$88.25,13911800
2016-05-19,$91.27,$88.30,11450300
2016-05-20,$93.28,$89.98,15063000
2016-05-23,$95.29,$92.85,13992300
2016-05-24,$99.14,$95.75,21246000
2016-05-25,$100.31,$98.30,15142900
2016-05-26,$104.00,$101.38,17824700
2016-05-27,$103.50,$101.44,9092100
2016-05-31,$103.45,$102.13,8725700
2016-06-01,$101.92,$100.16,8393400
2016-06-02,$102.15,$100.77,7992400
2016-06-03,$101.00,$98.53,9224000
2016-06-06,$101.07,$99.72,6828100
2016-06-07,$101.63,$99.77,6474700
2016-06-08,$100.28,$97.60,9423900
2016-06-09,$98.43,$96.66,8923800
2016-06-10,$95.35,$93.28,12907900
2016-06-13,$97.20,$93.62,13484300
2016-06-14,$95.80,$93.27,9480400
2016-06-15,$95.46,$93.50,7675400
2016-06-16,$95.56,$93.25,7550800
2016-06-17,$95.77,$94.20,8046800
2016-06-20,$95.88,$93.65,9026400
2016-06-21,$93.88,$90.77,15199700
2016-06-22,$91.98,$89.77,9454700
2016-06-23,$91.68,$88.15,10819000
2016-06-24,$90.49,$87.21,11248600
2016-06-27,$88.00,$84.81,13730500
2016-06-28,$88.88,$86.41,11545600
2016-06-29,$91.97,$88.70,11687100
2016-06-30,$91.72,$89.90,9099000
2016-07-01,$97.00,$94.80,16167200
2016-07-05,$101.27,$93.31,25879400
2016-07-06,$96.00,$93.55,16301200
2016-07-07,$95.38,$93.18,9913500
2016-07-08,$97.41,$95.30,8335400
2016-07-11,$96.87,$94.30,13276200
2016-07-12,$96.72,$94.09,11617400
2016-07-13,$96.72,$94.80,8768900
2016-07-14,$98.27,$96.80,9885000
2016-07-15,$98.70,$97.41,9041900
2016-07-18,$99.84,$97.24,28669700
2016-07-19,$86.75,$84.50,55681200
2016-07-20,$88.49,$85.82,23525100
2016-07-21,$88.38,$85.21,16084000
2016-07-22,$86.50,$85.11,11363900
2016-07-25,$87.87,$85.01,14135000
2016-07-26,$93.10,$90.90,19577600
2016-07-27,$92.06,$90.10,8727500
2016-07-28,$92.21,$90.68,6227700
2016-07-29,$91.75,$90.59,6960200
2016-08-01,$94.67,$90.50,10666900
2016-08-02,$94.08,$92.18,9836200
2016-08-03,$94.67,$92.55,7030900
2016-08-04,$93.73,$91.82,6043400
2016-08-05,$97.74,$93.56,18364800
2016-08-08,$95.93,$94.00,10135400
2016-08-09,$95.81,$93.48,9175400
2016-08-10,$94.75,$92.95,6511100
2016-08-11,$96.33,$94.37,8547700
2016-08-12,$96.83,$95.08,6592900
2016-08-15,$96.91,$95.24,7304600
2016-08-16,$95.61,$94.40,6311300
2016-08-17,$96.93,$94.85,8315600
2016-08-18,$97.22,$95.17,7252600
2016-08-19,$96.78,$95.51,6942900
2016-08-22,$96.13,$94.95,5830500
2016-08-23,$96.59,$95.48,5239100
2016-08-24,$96.36,$94.91,6276500
2016-08-25,$98.25,$96.04,10823100
2016-08-26,$97.95,$96.57,6617600
2016-08-29,$98.45,$96.57,8008400
2016-08-30,$98.85,$97.14,6093500
2016-08-31,$97.88,$96.76,4690600
2016-09-01,$97.98,$96.92,4148600
2016-09-02,$98.18,$97.01,4247200
2016-09-06,$100.32,$97.65,9036100
2016-09-07,$100.19,$98.42,6468500
2016-09-08,$100.05,$98.82,5201200
2016-09-09,$99.39,$96.50,7373300
2016-09-12,$99.29,$95.71,7718400
2016-09-13,$98.00,$95.33,11788100
2016-09-14,$98.35,$96.96,8481000
2016-09-15,$97.97,$96.53,5293500
2016-09-16,$99.49,$97.04,9445100
2016-09-19,$100.35,$97.82,8616200
2016-09-20,$99.16,$97.66,4736800
2016-09-21,$97.10,$93.26,20042200
2016-09-22,$95.88,$94.23,11215000
2016-09-23,$96.97,$95.43,6179500
2016-09-26,$95.38,$94.04,6739200
2016-09-27,$97.64,$95.00,9680100
2016-09-28,$97.59,$96.02,7235100
2016-09-29,$98.31,$96.60,6217600
2016-09-30,$99.53,$96.79,9807900
2016-10-03,$103.39,$98.00,15344500
2016-10-04,$104.44,$101.86,12143100
2016-10-05,$106.97,$103.43,12942900
2016-10-06,$105.47,$103.88,6587700
2016-10-07,$106.50,$103.55,8659500
2016-10-10,$104.53,$102.76,6699700
2016-10-11,$102.90,$99.86,9032900
2016-10-12,$102.47,$99.22,7426500
2016-10-13,$100.50,$97.63,8319300
2016-10-14,$102.10,$100.35,9531100
2016-10-17,$100.73,$98.38,26589500
2016-10-18,$119.82,$116.50,42168200
2016-10-19,$122.45,$118.00,21981700
2016-10-20,$123.75,$121.06,14492800
2016-10-21,$127.85,$122.31,18832400
2016-10-24,$129.29,$126.15,15980700
2016-10-25,$128.06,$125.75,8253900
2016-10-26,$128.72,$125.75,8602400
2016-10-27,$128.18,$125.93,6914200
2016-10-28,$128.93,$126.01,7077300
2016-10-31,$126.90,$124.40,6517500
2016-11-01,$125.83,$121.80,6978600
2016-11-02,$124.07,$121.83,4816500
2016-11-03,$123.72,$121.84,5041300
2016-11-04,$123.43,$121.62,5077700
2016-11-07,$125.75,$123.37,5827100
2016-11-08,$125.81,$123.22,4690800
2016-11-09,$123.65,$120.86,7705700
2016-11-10,$122.97,$113.70,19718700
2016-11-11,$116.63,$113.11,11080300
2016-11-14,$115.90,$110.68,9932400
2016-11-15,$116.41,$113.09,7445100
2016-11-16,$116.12,$111.81,5933700
2016-11-17,$116.81,$113.56,6232700
2016-11-18,$116.42,$113.51,6746800
2016-11-21,$118.72,$116.19,7064500
2016-11-22,$119.46,$116.98,7007200
2016-11-23,$118.89,$117.31,4521300
2016-11-25,$118.39,$117.18,1616300
2016-11-28,$117.62,$115.71,5278900
2016-11-29,$119.18,$117.13,7082300
2016-11-30,$120.37,$116.39,7715100
2016-12-01,$118.68,$113.95,8636900
2016-12-02,$120.98,$116.75,8953600
2016-12-05,$120.75,$118.40,7626300
2016-12-06,$124.79,$119.42,11513200
2016-12-07,$125.75,$123.25,8204700
2016-12-08,$126.35,$122.16,8987700
2016-12-09,$124.30,$121.73,4700800
2016-12-12,$124.03,$122.30,3917600
2016-12-13,$125.09,$122.78,5564500
2016-12-14,$124.40,$122.50,6110300
2016-12-15,$127.43,$122.95,7376200
2016-12-16,$126.68,$124.01,7868000
2016-12-19,$126.44,$122.87,4867300
2016-12-20,$126.30,$124.64,3937800
2016-12-21,$127.74,$125.00,6514800
2016-12-22,$127.50,$125.18,4160700
2016-12-23,$126.28,$125.08,2010400
2016-12-27,$129.05,$125.70,5288200
2016-12-28,$129.07,$125.76,4389200
2016-12-29,$126.14,$124.20,3445100
2016-12-30,$126.57,$123.60,4455400
2017-01-03,$128.19,$124.31,9437900
2017-01-04,$130.17,$126.55,7843600
2017-01-05,$132.75,$128.90,10185500
2017-01-06,$133.88,$129.81,10657900
2017-01-09,$131.99,$129.89,5771800
2017-01-10,$132.22,$129.29,5985800
2017-01-11,$131.50,$129.25,5615100
2017-01-12,$130.85,$128.50,5388900
2017-01-13,$133.93,$130.58,10515000
2017-01-17,$135.40,$132.09,12220200
2017-01-18,$133.65,$131.06,16168600
2017-01-19,$143.46,$138.25,23203400
2017-01-20,$140.79,$137.66,9497400
2017-01-23,$139.49,$137.31,7433900
2017-01-24,$140.93,$137.03,7754700
2017-01-25,$141.39,$139.05,7238100
2017-01-26,$141.21,$138.51,6038300
2017-01-27,$142.49,$139.00,8323900
2017-01-30,$141.97,$138.80,8122500
2017-01-31,$141.83,$139.70,4411600
2017-02-01,$142.41,$139.30,6033400
2017-02-02,$141.04,$139.05,3462400
2017-02-03,$140.64,$139.10,3512600
2017-02-06,$141.00,$139.16,3552100
2017-02-07,$144.28,$141.05,8573500
2017-02-08,$145.07,$142.56,6887100
2017-02-09,$145.09,$143.58,4555100
2017-02-10,$145.30,$143.97,6171900
2017-02-13,$145.95,$143.05,4790400
2017-02-14,$144.11,$140.05,8367800
2017-02-15,$142.43,$140.51,5309100
2017-02-16,$142.44,$141.07,2847500
2017-02-17,$142.90,$141.27,4588100
2017-02-21,$143.38,$141.81,3571500
2017-02-22,$144.00,$142.17,3482000
2017-02-23,$144.49,$141.52,4668000
2017-02-24,$143.56,$141.55,3302700
2017-02-27,$143.92,$142.38,3907400
2017-02-28,$143.57,$141.85,3862200
2017-03-01,$143.26,$142.10,4170600
2017-03-02,$142.70,$139.09,6119900
2017-03-03,$140.91,$138.26,5399800
2017-03-06,$142.84,$140.54,7116100
2017-03-07,$142.40,$140.38,4241000
2017-03-08,$142.06,$139.77,4085500
2017-03-09,$141.24,$139.74,2652700
2017-03-10,$141.80,$140.28,3318500
2017-03-13,$143.71,$140.32,4922400
2017-03-14,$143.31,$141.70,4660300
2017-03-15,$145.52,$143.23,5987200
2017-03-16,$146.50,$144.22,5286500
2017-03-17,$145.76,$143.40,6281300
2017-03-20,$146.25,$144.58,3421000
2017-03-21,$147.70,$142.10,7669800
2017-03-22,$143.80,$140.76,6486900
2017-03-23,$142.89,$141.26,3712600
2017-03-24,$142.80,$141.58,3546600
2017-03-27,$144.39,$140.00,4771700
2017-03-28,$146.11,$143.92,4638000
2017-03-29,$147.18,$144.91,3855000
2017-03-30,$148.29,$146.53,4461100
2017-03-31,$148.23,$147.33,3888200
2017-04-03,$148.01,$145.74,4609300
2017-04-04,$147.09,$144.89,4368900
2017-04-05,$146.25,$143.26,4607600
2017-04-06,$144.14,$143.01,3312400
2017-04-07,$143.89,$142.71,3040500
2017-04-10,$144.65,$141.21,5807400
2017-04-11,$144.54,$141.98,4621500
2017-04-12,$145.74,$143.55,4387000
2017-04-13,$144.55,$142.76,3685800
2017-04-17,$147.32,$144.43,16364700
2017-04-18,$147.40,$140.00,19671000
2017-04-19,$144.00,$138.66,12395100
2017-04-20,$141.80,$139.27,7248200
2017-04-21,$143.03,$140.90,6824800
2017-04-24,$144.50,$143.40,4800900
2017-04-25,$153.52,$146.22,20674200
2017-04-26,$152.15,$148.90,9274100
2017-04-27,$153.49,$149.30,7719400
2017-04-28,$152.97,$150.94,6366200
2017-05-01,$157.70,$151.61,9031600
2017-05-02,$156.50,$154.61,5384800
2017-05-03,$156.54,$154.88,3931200
2017-05-04,$157.90,$154.55,5582300
2017-05-05,$158.59,$155.90,5341700
2017-05-08,$157.64,$155.30,4818800
2017-05-09,$157.85,$155.97,3911000
2017-05-10,$161.10,$156.56,6869900
2017-05-11,$160.52,$157.55,5677400
2017-05-12,$160.84,$158.51,5092900
2017-05-15,$161.78,$159.76,4972000
2017-05-16,$161.18,$159.33,3464900
2017-05-17,$158.78,$153.00,8184500
2017-05-18,$156.89,$153.24,6802700
2017-05-19,$158.05,$155.91,4091500
2017-05-22,$158.60,$156.43,3744100
2017-05-23,$158.31,$156.80,3370900
2017-05-24,$158.48,$157.17,2970800
2017-05-25,$164.10,$160.55,8561000
2017-05-26,$163.05,$161.12,4834300
2017-05-30,$164.75,$162.71,4828600
2017-05-31,$164.00,$160.74,5328900
2017-06-01,$163.93,$161.70,3896300
2017-06-02,$165.36,$162.80,4259100
2017-06-05,$165.50,$163.43,3875200
2017-06-06,$166.82,$164.51,4382100
2017-06-07,$166.40,$164.41,3353100
2017-06-08,$166.87,$164.84,3719100
2017-06-09,$166.27,$154.50,10292000
2017-06-12,$155.53,$148.31,14114500
2017-06-13,$155.68,$150.13,8484700
2017-06-14,$155.62,$150.28,6461800
2017-06-15,$152.56,$147.30,7319700
2017-06-16,$153.53,$150.39,6909700
2017-06-19,$155.58,$152.41,6544300
2017-06-20,$154.50,$151.40,4878700
2017-06-21,$155.38,$152.26,5803400
2017-06-22,$155.20,$153.70,3769200
2017-06-23,$158.19,$153.76,6250800
2017-06-26,$159.97,$156.56,6016000
2017-06-27,$156.98,$150.72,7424300
2017-06-28,$154.20,$150.12,5589900
2017-06-29,$152.82,$148.00,7142500
2017-06-30,$150.71,$148.42,5213300
2017-07-03,$150.45,$145.80,3908200
2017-07-05,$148.26,$145.58,4627800
2017-07-06,$147.27,$144.25,5486500
2017-07-07,$150.75,$146.65,5561300
2017-07-10,$153.23,$149.65,5360600
2017-07-11,$155.23,$151.55,4898600
2017-07-12,$158.80,$155.77,8481800
2017-07-13,$160.13,$156.98,6700100
2017-07-14,$161.35,$157.97,5549200
2017-07-17,$163.55,$160.02,17496700
2017-07-18,$185.00,$174.24,41587400
2017-07-19,$187.17,$181.75,17344300
2017-07-20,$185.92,$182.70,7907200
2017-07-21,$191.50,$182.71,9277400
2017-07-24,$190.25,$187.01,8797300
2017-07-25,$188.66,$185.81,5374500
2017-07-26,$189.70,$187.51,4479300
2017-07-27,$190.00,$179.38,11221000
2017-07-28,$185.03,$181.18,6201900
2017-07-31,$184.97,$180.65,4883600
2017-08-01,$184.62,$181.43,5112700
2017-08-02,$182.57,$177.81,5771300
2017-08-03,$181.22,$178.02,4627700
2017-08-04,$181.00,$178.50,4491100
2017-08-07,$182.27,$179.10,4609800
2017-08-08,$181.91,$177.45,6104000
2017-08-09,$175.96,$170.01,9670500
2017-08-10,$174.45,$167.60,9693100
2017-08-11,$172.58,$169.00,5022300
2017-08-14,$172.45,$168.80,7468400
2017-08-15,$171.88,$168.25,5656100
2017-08-16,$170.50,$166.25,7013600
2017-08-17,$170.58,$165.72,5229200
2017-08-18,$169.97,$165.80,7385700
2017-08-21,$168.99,$164.23,6480700
2017-08-22,$169.93,$167.04,4886300
2017-08-23,$169.64,$166.70,4632300
2017-08-24,$171.24,$166.15,5361700
2017-08-25,$168.75,$165.50,4064000
2017-08-28,$168.67,$165.60,3657300
2017-08-29,$169.68,$164.73,4620900
2017-08-30,$174.85,$169.37,8034700
2017-08-31,$176.24,$173.86,6941000
2017-09-01,$176.48,$173.92,3813000
2017-09-05,$175.88,$172.44,4589500
2017-09-06,$179.46,$173.73,8742600
2017-09-07,$180.35,$177.10,6036100
2017-09-08,$180.39,$176.25,4590800
2017-09-11,$182.47,$178.03,5979400
2017-09-12,$185.33,$180.64,6689600
2017-09-13,$184.50,$182.55,4320300
2017-09-14,$185.29,$182.07,4510700
2017-09-15,$184.93,$181.43,5591700
2017-09-18,$185.45,$182.73,5359600
2017-09-19,$186.23,$184.17,4982100
2017-09-20,$186.50,$183.20,4625000
2017-09-21,$189.95,$184.51,7148100
2017-09-22,$189.85,$186.39,5464300
2017-09-25,$186.55,$177.70,9367200
2017-09-26,$180.95,$176.55,5602500
2017-09-27,$183.34,$180.70,5710500
2017-09-28,$181.95,$179.36,4077000
2017-09-29,$182.90,$180.65,4227900
2017-10-02,$182.80,$176.58,7342000
2017-10-03,$179.70,$177.55,3956900
2017-10-04,$186.70,$181.25,9235900
2017-10-05,$194.49,$184.49,19412700
2017-10-06,$198.92,$192.05,15348400
2017-10-09,$199.40,$196.56,6971700
2017-10-10,$198.30,$192.10,6233800
2017-10-11,$196.22,$193.81,6450200
2017-10-12,$198.62,$194.71,7753300
2017-10-13,$200.82,$197.19,12081300
2017-10-16,$202.83,$197.86,22105400
2017-10-17,$204.38,$197.77,23900100
2017-10-18,$200.01,$194.25,11198900
2017-10-19,$195.25,$191.16,7034600
2017-10-20,$196.38,$193.77,5995600
2017-10-23,$194.90,$191.03,6980000
2017-10-24,$196.74,$191.40,7069100
2017-10-25,$197.06,$193.01,5315300
2017-10-26,$197.61,$194.08,5185800
2017-10-27,$200.65,$196.22,8128600
2017-10-30,$201.10,$197.07,5439600
2017-10-31,$198.59,$195.22,5518600
2017-11-01,$199.20,$196.00,5017400
2017-11-02,$199.44,$197.09,3606300
2017-11-03,$200.55,$197.99,3678800
2017-11-06,$202.48,$198.09,5846600
2017-11-07,$200.61,$194.80,6468000
2017-11-08,$197.09,$194.74,4237400
2017-11-09,$194.49,$190.81,5979900
2017-11-10,$192.59,$189.50,6622200
2017-11-13,$196.05,$191.00,4607000
2017-11-14,$195.88,$193.00,3450500
2017-11-15,$195.42,$191.53,4203100
2017-11-16,$197.70,$193.75,5678400
2017-11-17,$195.95,$192.65,3906300
2017-11-20,$194.32,$191.90,3827500
2017-11-21,$197.52,$194.97,4787300
2017-11-22,$196.75,$193.63,5895400
2017-11-24,$196.90,$195.33,2160500
2017-11-27,$195.85,$194.00,3210100
2017-11-28,$199.68,$194.01,6981100
2017-11-29,$199.03,$184.32,14202700
2017-11-30,$190.86,$186.68,6630100
2017-12-01,$189.80,$185.00,6219500
2017-12-04,$189.72,$178.38,9069800
2017-12-05,$188.14,$181.19,5783700
2017-12-06,$186.48,$182.88,5490100
2017-12-07,$187.34,$183.22,4659500
2017-12-08,$189.42,$186.30,4987300
2017-12-11,$189.42,$185.91,5298600
2017-12-12,$187.85,$184.82,4265900
2017-12-13,$188.69,$185.41,4710000
2017-12-14,$192.64,$187.20,7792800
2017-12-15,$191.43,$188.01,7285600
2017-12-18,$191.65,$188.90,5011000
2017-12-19,$190.30,$185.75,7033000
2017-12-20,$189.11,$185.26,6545400
2017-12-21,$190.95,$187.58,4729800
2017-12-22,$190.95,$186.80,3878900
2017-12-26,$189.94,$186.40,3045700
2017-12-27,$188.10,$185.22,4002100
2017-12-28,$194.49,$186.85,10107400
2017-12-29,$193.95,$191.22,5187600
2018-01-02,$201.65,$195.42,10966900
2018-01-03,$206.21,$201.50,8591400
2018-01-04,$207.05,$204.00,6029600
2018-01-05,$210.02,$205.59,7033200
2018-01-08,$212.50,$208.44,5580200
2018-01-09,$212.98,$208.59,6125900
2018-01-10,$213.64,$206.91,5951500
2018-01-11,$217.75,$213.35,7659500
2018-01-12,$222.55,$216.00,8199400
2018-01-16,$226.07,$217.20,13516100
2018-01-17,$221.15,$216.32,9123100
2018-01-18,$220.58,$216.55,8225300
2018-01-19,$223.49,$218.50,10548600
2018-01-22,$227.79,$221.20,17703300
2018-01-23,$257.71,$248.02,27705300
2018-01-24,$261.71,$249.31,17352400
2018-01-25,$272.30,$260.23,15336400
2018-01-26,$274.60,$268.76,11021800
2018-01-29,$286.81,$273.92,17529700
2018-01-30,$282.73,$272.70,12482900
2018-01-31,$282.29,$269.58,11695100
2018-02-01,$271.95,$263.38,9669000
2018-02-02,$270.62,$262.71,9123600
2018-02-05,$267.90,$250.03,11896100
2018-02-06,$266.70,$245.00,12595800
2018-02-07,$272.45,$264.33,8981500
2018-02-08,$267.62,$250.00,9306700
2018-02-09,$255.80,$236.11,16906900
2018-02-12,$259.15,$249.00,8534900
2018-02-13,$261.41,$254.70,6855200
2018-02-14,$269.88,$260.33,10972000
2018-02-15,$280.50,$267.63,10759700
2018-02-16,$281.96,$275.69,8312400
2018-02-20,$285.81,$276.61,7769000
2018-02-21,$286.64,$280.01,9371100
2018-02-22,$284.50,$274.45,8891500
2018-02-23,$286.00,$277.81,7301800
2018-02-26,$295.65,$287.01,10268600
2018-02-27,$297.36,$290.59,9416500
2018-02-28,$295.75,$290.78,7653500
2018-03-01,$295.25,$283.83,11932100
2018-03-02,$301.18,$283.23,13345300
2018-03-05,$316.91,$297.60,18986100
2018-03-06,$325.79,$316.50,18525800
2018-03-07,$323.74,$314.55,17132200
2018-03-08,$322.92,$314.13,11340100
2018-03-09,$331.44,$320.23,14500200
2018-03-12,$333.98,$318.60,20369200
2018-03-13,$325.84,$313.28,12917200
2018-03-14,$323.88,$317.70,10475100
2018-03-15,$323.40,$318.14,5642900
2018-03-16,$324.11,$318.37,7333700
2018-03-19,$317.00,$307.34,9925200
2018-03-20,$319.50,$312.80,5991900
2018-03-21,$319.40,$314.51,5263900
2018-03-22,$314.12,$305.66,8063300
2018-03-23,$309.37,$300.36,9529900
2018-03-26,$321.03,$302.00,11988300
2018-03-27,$322.90,$297.00,12068600
2018-03-28,$298.80,$281.61,18972900
2018-03-29,$295.35,$275.90,19145500
2018-04-02,$292.87,$275.05,13405800
2018-04-03,$291.25,$278.01,12694900
2018-04-04,$290.31,$271.22,12914000
2018-04-05,$299.16,$289.11,10655200
2018-04-06,$298.85,$285.65,11444800
2018-04-09,$299.55,$289.12,9853600
2018-04-10,$298.95,$291.69,10660500
2018-04-11,$311.64,$301.82,14877400
2018-04-12,$311.13,$306.75,10249400
2018-04-13,$317.49,$308.23,12046600
2018-04-16,$316.10,$304.00,20307900
2018-04-17,$338.62,$323.77,33866500
2018-04-18,$338.82,$331.10,11221100
2018-04-19,$335.31,$326.77,8438800
2018-04-20,$336.51,$326.00,9158700
2018-04-23,$331.22,$317.08,8968000
2018-04-24,$320.25,$302.31,13893200
2018-04-25,$309.98,$292.62,14919700
2018-04-26,$316.63,$305.58,9266700
2018-04-27,$317.45,$306.50,7074400
2018-04-30,$317.88,$310.12,6088800
2018-05-01,$313.48,$306.69,6036600
2018-05-02,$317.10,$310.40,5697100
2018-05-03,$312.59,$305.73,6135800
2018-05-04,$320.98,$307.67,8209500
2018-05-07,$329.02,$319.34,7117800
2018-05-08,$327.35,$323.05,4735700
2018-05-09,$331.95,$327.51,5633400
2018-05-10,$332.06,$327.34,5302300
2018-05-11,$331.26,$324.87,4589700
2018-05-14,$330.50,$327.04,4089800
2018-05-15,$326.94,$322.43,4746100
2018-05-16,$329.72,$325.14,3671700
2018-05-17,$330.45,$323.17,4935700
2018-05-18,$326.42,$322.80,3577700
2018-05-21,$331.88,$325.45,6657300
2018-05-22,$336.63,$331.15,5964400
2018-05-23,$345.00,$328.09,10049100
2018-05-24,$354.00,$341.12,14758600
2018-05-25,$354.36,$348.83,7817400
2018-05-29,$356.10,$346.71,9717900
2018-05-30,$354.00,$349.26,5685500
2018-05-31,$355.53,$350.21,6921700
2018-06-01,$359.99,$352.82,7112300
2018-06-04,$363.00,$355.51,7682000
2018-06-05,$369.83,$361.41,8358000
2018-06-06,$369.68,$363.33,7712300
2018-06-07,$368.70,$357.80,8278000
2018-06-08,$362.39,$356.25,5225700
2018-06-11,$365.67,$360.91,4432400
2018-06-12,$365.98,$362.00,4291000
2018-06-13,$384.25,$364.11,18222800
2018-06-14,$395.03,$383.25,14598300
2018-06-15,$398.86,$387.51,13588100
2018-06-18,$393.16,$386.50,6824800
2018-06-19,$405.29,$388.50,16697100
2018-06-20,$419.47,$409.60,16494600
2018-06-21,$423.21,$406.37,18389900
2018-06-22,$420.50,$409.65,10428600
2018-06-25,$405.99,$378.75,22490900
2018-06-26,$404.78,$389.05,15191200
2018-06-27,$411.59,$390.00,16541400
2018-06-28,$396.90,$387.10,12219900
2018-06-29,$401.33,$390.55,9252500
2018-07-02,$398.38,$380.00,8142500
2018-07-03,$399.98,$389.50,5280300
2018-07-05,$399.24,$390.86,8448900
2018-07-06,$408.65,$395.52,8629600
2018-07-09,$419.12,$411.10,11127500
2018-07-10,$419.44,$413.08,9382900
2018-07-11,$419.77,$410.60,9713900
2018-07-12,$416.79,$407.80,12743300
2018-07-13,$410.00,$395.08,15719000
2018-07-16,$403.36,$391.75,22960000
2018-07-17,$385.00,$344.00,58410400
2018-07-18,$383.13,$372.36,21746300
2018-07-19,$375.75,$363.00,16878700
2018-07-20,$370.50,$360.14,15096700
2018-07-23,$363.90,$353.60,11505200
2018-07-24,$367.40,$354.56,12851500
2018-07-25,$363.28,$355.65,8467800
2018-07-26,$365.54,$356.63,6993700
2018-07-27,$367.00,$351.65,8949500
2018-07-30,$352.03,$334.02,18260700
2018-07-31,$342.50,$328.00,14085400
2018-08-01,$344.41,$334.02,7790500
2018-08-02,$345.00,$334.71,7131300
2018-08-03,$347.86,$338.48,8848400
2018-08-06,$351.98,$341.74,8198100
2018-08-07,$357.31,$349.01,7970900
2018-08-08,$352.29,$346.61,5394700
2018-08-09,$352.44,$345.82,4820300
2018-08-10,$349.10,$344.42,4328400
2018-08-13,$347.19,$339.07,6888900
2018-08-14,$342.41,$336.25,5805200
2018-08-15,$335.50,$321.00,11784500
2018-08-16,$331.17,$321.21,6689700
2018-08-17,$324.37,$312.96,10407900
2018-08-20,$331.60,$310.93,13591100
2018-08-21,$341.50,$329.70,14783200
2018-08-22,$346.21,$337.41,8930700
2018-08-23,$350.08,$337.65,11336400
2018-08-24,$359.15,$344.54,14729100
2018-08-27,$374.49,$360.00,17427300
2018-08-28,$369.99,$360.38,9222600
2018-08-29,$369.86,$362.91,8118700
2018-08-30,$376.81,$363.54,10981000
2018-08-31,$376.00,$367.08,7943400
2018-09-04,$368.88,$361.26,7605200
2018-09-05,$363.39,$335.83,13092800
2018-09-06,$356.00,$341.99,13050200
2018-09-07,$355.75,$341.25,9105800
2018-09-10,$352.50,$343.08,5752200
2018-09-11,$356.15,$343.90,6198100
2018-09-12,$370.43,$356.24,10480800
2018-09-13,$374.09,$366.84,8366100
2018-09-14,$371.09,$363.46,4756400
2018-09-17,$367.33,$349.57,7071900
2018-09-18,$368.15,$351.56,10414000
2018-09-19,$377.61,$359.17,11876800
2018-09-20,$370.26,$363.17,6768100
2018-09-21,$372.22,$360.74,11930600
2018-09-24,$373.64,$354.33,9322500
2018-09-25,$371.34,$364.49,6799800
2018-09-26,$382.00,$370.88,13799700
2018-09-27,$383.20,$376.00,7326200
2018-09-28,$380.80,$373.73,7114900
2018-10-01,$386.11,$375.59,8376600
2018-10-02,$386.80,$373.83,8638700
2018-10-03,$380.93,$374.88,5798600
2018-10-04,$375.92,$360.40,9074400
2018-10-05,$363.50,$343.00,13523000
2018-10-08,$352.95,$338.11,12375500
2018-10-09,$358.72,$347.09,8755000
2018-10-10,$355.15,$325.39,17183100
